1,00101110011001010110011001110110,01111111101001000111001111001101
0,01001100101010010100100000010000,10100001001001010100101000110010
1,11010111111100011101000111110011,10010000000100111000101010110110
1,11011101101010100000011100010110,00111101011110001010110100111101
0,01111110101010100100011110100101,00010010100001101100110100101101
1,01001100101010111001111100110100,11001000100010001001111010111001
1,01111100101011100101010100000011,00000011110100110000000110111011
1,01010111111101111010100010101010,10000000000000000000000000000000
0,00000011010100000110011010101011,01111011110011110111100101000111
1,00111011001100110001100000001000,01100110010010001100100000001011
0,10001100000000010010100011000110,01000011001010010000000000100111
1,00101110101010111101100011111101,00100010001111100100010100000111
0,11000111000110001000001010110110,01110001111111010101111010110001
1,01111111100000000000000000000000,10010100000010111100100000000010
0,10000110111100100100101101011100,01100010010100101011011001000101
0,00011011000101110011011111001010,00001101000001111100011011010101
1,10100111100111011110000111101000,11110101101110010011001100000011
1,01101100010111010000010111110101,01100001011010010000110111011001
0,00000000001011011001001101010110,11100110000110010001001101110010
0,01100000001110000010000001011010,00111101000101011110010111110010
1,11011110010111000101001011000000,10000000001110010101011110101100
1,00010111001110011010111000011100,10000110110111000001010010011111
0,01100100010100000011010101011110,01111111011111111111111111111111
1,10101100101111010000001101011100,01111111011111111111111111111111
1,10000010000000010111100001110011,00101010010100110011111010011111
0,10011000001000110001101111001011,00110100000101111111101000010110
1,10111011011010101100001001110101,11111010000001101011100010010110
1,10111001001001011010100010011001,01111111111001111010001100000101
1,00010110010011001110110010011011,10011101100111011001000110101111
0,11111111011111111111111111111111,01000001000111101011000001010101
1,10000000000010000110110111010000,01111001111011000000011001001110
1,00111101101010111110111111110011,01110001100100101001110011000111
1,10010101011000010000000111001110,11100000101000110011011000010110
1,00110010011101010100011111000001,01010110000101010111011101100111
1,11001110010001111010110001000001,11011001011110110001111010111010
1,01101010001010110101100011000010,00110010000010111001010001001011
1,00000111001111010000000000010001,01101001010111111011011000111001
0,01111111011111111111111111111111,10011001101010010001010110111111
1,10011011101011010010000110010010,01011100011000001100000011110101
1,01110011000000001101000111010010,10110101010101101000000101100111
0,11011000111100000010001111010110,01110000101111011100110000010110
1,01111111000011011000101100011000,10100110000000100000100110001111
1,10011111111110110000100101111111,11001111010011000010000101010001
1,00000000000000000000000000000000,01010011000100010001111110000110
1,00011111010010111110111110100111,00000001000100001100011011011101
1,01000010011000000011111010111010,00000000000000000000000000000000
0,11000111110101111011111001000101,01111011000111011011000010000011
1,01100001111001011011011000001011,01011111100001011001111001000001
0,11100101111111001000100000110101,01000001100111100100001011011101
1,00111010011001001010110110101010,11001010011110111110000000000100
1,01101011001000010001110011010011,01110010101000000101111111011001
1,00010111101011111010001011100110,00010000101001000100111000000000
1,11110010110100111110111110001010,11100010000010010111111100101110
1,11111110000001100100110100011101,00100101011101010101101100101001
1,10101010001001110000001001011000,10111010001000011101100011011011
1,00011000110011110000110010010011,10111000110100011001100100010100
1,00100000001001101101001101011111,01000111101001101111011011100001
1,01111001101111011000101000001110,01001011110100110010100011011110
1,01111100011101110011110101101110,01101101000001011010011111100100
0,00110111110001101110100101011001,10010101010000001100010010100101
1,00101001001000101011111000000111,01100000101011001111010100111000
0,10111000100111011101111000011101,10111100011010000000100110011001
1,11100010001000000010110010010010,11111010000010000100011111111001
1,01110011011101000111111010000001,01001000011011010111011110101111
0,10000010110000010110011011011010,10111011111111011010001110110011
1,10100000000001100111011010100111,11111111110100001110100010011110
0,01000011111000000101110100101110,00101110001011110101101101101111
0,01001010011100110010001111000100,10010111110100110000110100111000
1,00010110111110011111001111111100,00111001111010001001001011000100
1,00010100111000100101111011010101,10000011001100000011100100111001
1,01010111001001101010101001010101,01011001110000000001110101110100
1,10010001001010110010011101111001,11001011101100001100000110000101
1,10000110001010011100110111111110,01110101110110110111000011001001
1,01001101111010101111101001011010,00111100100011011001010010010100
1,01111111100000000000000000000000,11101101111001010100001110100100
1,00101111010111011010111010010101,11001000010000001001101000001010
1,10010100000100000101101110100011,11111110000001010011011101111010
1,01111111100000000000000000000000,11010001000110000110111011011101
1,11101101000010110010000011011110,11111010011011011110001101101110
1,01111111100100010010101011000111,11100011101110100000000000001100
1,00010111010111100110110111001100,11001011011111000000001110011100
1,11110101001110101110000001001011,10011101011110110011001011001110
0,10000011111001000111011101100110,10100000100111001000111101110101
1,01101010111010000010000000011001,10001110101110001000110111100111
1,01001001111010100111100000100011,01100111010011011100011010111101
1,10000111101111100000011111101101,00101100100110001110110010111111
1,11001110111011110010000000100001,00011100100011101110101111101000
1,11101111111011011010101111110000,01100011010111101000001111100010
1,10011110110100100011000010001001,00100010000110011110010011001010
0,00101111101001000100001110010010,11110100010001010111111100100101
1,10011001011101010110100011000001,10100111000111001001100110000010
1,00000000000000000000000000000000,01111111111110110101100110111111
1,00001000001001000000110100011111,11100000101101101111100100100111
0,01111000001001001001010101100111,10101011100110001001101101101111
1,11111111110000001001011010001111,01100101010011000100101000010111
1,00000111011100001100010110000110,11101001110000101111110110100100
0,10010011001110100100110011100110,11001110000011000010001111110011
1,00010111100101011101011010110001,01001001001000111111100011011011
1,01101101101101000001111101000010,01000110010111111110000010111111
1,01001110010010001000110100110111,00000000000000000000000000000000
1,00011101110000001011001111001000,00100100101100011110100110111011
1,10010101010001111011110000001111,00011110010010010001000001100010
1,11000110100000110111110001111100,00011010011101110011100100001010
0,00010000001000100011101111100100,00110000111101010111101100100100
1,11011110000001110101000110001001,11111111111111101110100101001111
1,01000001000001000110100011001101,01001101010001100101010010000001
1,11001010010001111101110101100110,10010101011011010010011011100010
1,01011110110000001001000111000010,10101110000100011110010100110111
0,11011010111010011000001111011010,10101000001011000110001001111101
1,11110111100100101010000110010111,11111111100110000111011111011111
0,01101001100011010101110111010000,00101101100110101000011000110111
1,10111011101011011010110001101001,01111100111010111011011111010010
1,10010111011010111010000010011010,10110000101111001101101101011000
0,00011111001100010111000011111010,10110010011011100101110001110111
1,10001100000011111011010001001100,00111110111101000011101010000110
1,10101000110010110110011001110010,10100100011010011001011001100011
1,00001101010010000111010101101011,11111011001100100100001101110101
1,11000001111110100100100011101101,11010101101000010011000101100010
1,10010011000101111100111110000000,01111111011111111111111111111111
0,11100001101101101010111101011101,11111111111101110111111001110011
1,11100101100000010110111101100110,00001100011110110000101010011001
1,10001110011001011000001111001001,10100010111111000011111000010001
1,01000100100001101100111111010000,01011010100110101011010100000010
0,00000011101110010110101011100101,01111110001011101000110001100100
1,11111111100000000000000000000000,00010001010111010110011111101111
1,01111111100000000000000000000000,01001001010101110110101100001100
0,11001000110010100010011010010101,00000000000000000000000000000000
1,01011000001000011101010010110111,01100010101110110011110001110101
0,00101011000010000100111000111100,01010011101010110110100011000001
1,10110101100111010111000000110000,00100011100010000000101010110000
1,01000001000100110110000011111111,01100111100001101010011000011011
1,10011111000101001010100101100101,11011001011011010000100011011001
1,01011010100011001110100111001110,11101011010101101011001111100011
1,01110101101111001111101000111111,10000000000000000000000000000000
0,00111100011000111110001001010001,10101001001001011000110101100001
1,10100101000000111101110101111100,11100100001101100011010110110000
1,10010101101101011110000000000111,11101011101101110101011101111101
0,11000110011100001111110011111000,01111111111011110010000001100010
0,11001101111010100001011001111111,10111010001010011100001111100101
1,01001011110110100110110000011011,10000011001100010111101101001111
1,00000001101111110100100111101101,01100001001100111000111110101001
1,01010110110111011101101111000011,00110000010111010011100011000100
1,01111111011111111111111111111111,01101111110100101100001100110110
1,10111011100001101001101011011010,00001001011011011111101101101001
0,10100110101100000011110000101011,10111111011000111010100101000111
0,01111111110010111110000100110110,11100100000101101010100010000000
1,00111000101011000100111101011101,11000100100100001001110010000111
0,11101100111110001111111110110001,11010101001011001110001000001000
1,01111111011111111111111111111111,01110000110001011000010001000001
1,11101001111011011011011011101100,00001010010111010101100111001111
1,01000100001101100001010111101011,10100110101011100011000011011000
1,01111011101111110100111010011110,00000000011111010110110001001010
1,01111000100010001111000000011011,10101100011000010000010011011100
0,00101110111100010110100010110110,11110101010111101101010011110010
1,10000001100101110110110011010001,10001011110111111110111000101111
1,01010001101111011111111010011000,01110100110001010111110100100010
1,10010001000101100001111111110111,00101110101110101011011011010000
1,11010001101100000111100111101000,01010011110101111101000101001001
1,00000000000000000000000000000000,10000001101000110000001110110111
1,10011001000110100101110010000101,11101001111010011101100101000100
1,11101000111110111100110001010011,01011000000100000101001001100001
0,11010100011010111110010111110011,00001010110001001001010011001011
1,10101010000010101001101011001101,11000100010110111010000100001001
0,01011000101100010101110000011100,01110111110011011101101011110100
1,11101111000101011001100101111001,11111110001010010110110110010101
1,10100000100100111000101101001111,10100000111100011111000101000101
1,01101011111110111011000100100110,01100100010000000110001101101011
1,10111101100011000000111100111110,00100101111011010011111101101001
1,00001101011000111110110101110110,11110010110000010001001111111101
1,10011001101100001010011000110011,10111110111010010001111000101111
1,01101000101010000101111110101001,11110011010001000101001001111011
1,11010001000000010110001100011101,00101101011011101100011010111000
0,00101010101001010110100001100101,00100001000011011011011000000011
0,11110101001110100010000000101011,00011110011100110011010100101110
1,00101100111000100101001001110010,01011110010111101101001101100000
1,00000111100000110111011111101110,10011100101001100101101110010101
0,01111100000011110011011100011000,00101000010111001000111010010010
1,00110011111010100101011000000110,11101010011111111000101010111100
0,01010111101010100110011001110110,01100001001111111000010010001001
0,00100000111000110101001100011011,10110011000000111000011010111101
1,01010000100001101100101100110101,01110000111100001101000100011000
1,00011000011110100101010111000011,10010011100000111101011110010110
1,11101001101000101010101100001111,01000100001111010110010110011110
1,00100100010101101001001001100011,11000011100001101101100111111010
1,01000111001110000100111001110011,00111111010010000010011001011101
0,01001011100101000100010011001111,11110010110111111000000110001110
1,10000000000000000000000000000000,00110000110100100101111000001111
1,01010100100111010101111110011110,01110010010110101100010100111011
1,10011100010001110101111001010111,11110111110100000010011101111000
1,01100010001001100110011001000100,01111111111010000011101111101010
1,01000110100100111110101001000110,00011001000100001110110000010100
1,01000000101010110101010001101000,11100011000100101110000011000110
1,00011011110100100001101111011100,11101000100111111100101100110011
1,00101101000100101010100110010000,00000010110000100010001011011100
0,11110010110101111110001001100011,11111111100000000000000000000000
1,00011011010000110100100101000001,11000110001100001110100110000011
1,10011111111000010010101011010010,00010111110110011110001100110001
1,11111101011000001011111110101001,10000100000000011000110100100011
1,01011110011010111010111101111110,10010010110001100000000001101011
0,01011111000101011101101111010010,10010110000010111100010100111101
1,11010111000100110111111111111001,11110110000010100001100110111111
1,01100010111000010100010011111000,10001100101000100001101101111000
1,11101101110101110011000000111110,10101101111110010101100111010100
1,01110101111011100011110011000011,01111111110001001000010100101100
0,01101010111001100111101100001101,01111111011111111111111111111111
1,01011111001100000010110110001110,00010111010111110110010000010111
0,00011001101110111000111000101011,01111111110010000001110001111101
1,01010111010011111001001000011101,00110000101111111111101000100110
0,10101101010010011000111100111101,10010010011100010000011010001011
1,11011100100010001100100111100100,01101010011010111101101101010011
1,11000100011100000011011110011100,11101001001101101111111010010010
1,00111101001000011110000100000111,10101100010111110101101110010001
1,10110110110101101101110100000110,11000101101110001111001010101001
1,01001101110101100010000011010100,01011010011001100110100101010100
1,01110000100101001100001011011110,01010001100110110001100000110001
1,10011110110000101011101000001000,11001100111111000111010011101010
1,01111111011111111111111111111111,10011011000001101100110100101100
1,01111111100110010100010100101000,01010011100001100011001001010011
0,00000101010111111001010111011010,01111111110000111010110011001100
1,01000111100110000101011000011110,11111010000011101000110001101001
0,10111011000110000000010111001001,01111111100000000000000000000000
1,00000010000111110010010101011000,01110110110011011111000101011011
1,11001111010000010100001111110001,00100011001010101101100010111011
1,11101010000011100111100101010101,10110010110011011000010100110101
1,01001001001100101011000110010000,00011001101011101111010000000011
1,11011010001001000010100001110101,00011010011110000110100011111010
0,01111111111101100011110101110011,01111111101010111011101100101011
1,01011001111101110110101100110101,10100010101110000110100100111001
0,01111111100100100010001011001101,11100001000110010111000000001010
1,11110000110000110010000001000110,11111111011111111111111111111111
1,00101111010000100100100010111110,10011100101101100100001011100000
1,11000001110111110111000011001110,11010001010101110111111001010100
1,11111111011111111111111111111111,10111101010100001001111000010101
1,00011101010011000011010110110001,11010101100001110100101000110111
1,11110011101110001011110001001111,00010100011001010101110110010100
1,11010000101110100000101111011100,01000010001101110000101100010101
1,10110100010110001111001100101010,10100111101100001001000000011110
1,11001111110000110011111011001101,10001011100101110110111111000001
1,00110010111001001100110110100101,10111110111011110100011110010010
1,01101011110001000011010011000011,01100100001010100110110001011110
1,10111100000011101100001011000111,10000000000000000000000000000000
0,10011101110101100101111110001100,01111000001011110010111010000001
1,00000000000000000000000000000000,11111001001101011100011100011101
1,00110010011100110001110110010010,11010010111100101111000110100000
1,00010110001110001000110110100000,01111111011111111111111111111111
1,00000110110111110000100100101001,00101101001001110000010011100101
1,01100011010011111100111101101101,11110100101001100011110100111110
1,11011000100010110000111111101100,10111000000100100110111000110101
1,11001011111000100110000110001110,01100000111110110001011000110101
1,00111100001110011111111101100000,11111111100001111100000011111101
1,10001001100100001011011000000101,01111001000100001110000100001111
1,00110000011111001000001010100001,00001110000100000000010010111110
1,01100110010000100000011000101011,10011000000000111110100011110011
1,11100011001000100111101001010001,10110001010000101100111000110111
1,00000011110001111101111111101000,11101001100000000001101111100110
0,01111111101010010100011100111010,01010100111100101001111011111100
1,00110010010100010101110001011001,11011001101010000110010001011001
1,01101001011100011101111110111011,11110011001111010100001000010000
1,10110110001010011111100100101101,11101010110011101011101101001101
1,11111110110101110011010111111111,11100001111010110010001001001000
1,01010100000001110101010100011100,00000000101011010011001101010000
1,11111101000000101000000100011101,11011001011111110110011010101101
0,10100100011011110110110010111001,00011111111101111101001001100110
0,10011011010111000110000100001001,01001011111001101001100000100000
1,10100100111100110111101111111111,10001111010011010111010110100111
1,11001001111001000010001101100010,00000111010110000110100110000101
1,00010110011000000010101101010100,10101010101010101011101010110010
1,11010100011001000000100001000101,01100000100000110010010101010001
1,10101010011001001111101101011101,11000110111111001010010100001110
1,11011010011110011110111001110011,00101011111010101001010110111011
1,10101000100111000000101101100100,10110110110101011111011101000001
1,00010111111011111000001010001111,00001101011111011010101000010111
1,01111111111101011010011011100100,10010101001100101110001001101100
1,11010000000001101000100011011011,00000100010011001110001011000111
0,10001101100010110111101100100000,01010100110010010110111010110111
1,11000010110100010110000100110001,00000011101100011001110111100101
0,10101110101100101110010110100011,10011101010010101111101111111111
0,00011111001010010100101001100100,10100101000100010100111101000001
0,11010111111000001101001011100100,00100011001110100010001001110000
1,10011100001000110010011010101110,01101100110011011110111010100111
1,11011001101100110000000000110000,11111111101010111111001001000100
1,00100001010100110110101000011111,01000100101110000011101000101000
1,10001110111011110110101001100000,11111111011111111111111111111111
1,00110001100100100110100111100110,01111000111111000000011000100001
0,01111111011111111111111111111111,10000111110010110010000001000110
1,01100110101101010000010010010000,01100101001111000110111101010100
1,00011101111100010000010000011100,10111000101100011000111000000100
1,11101110100100011111100010001010,00001011011011100111001000010111
1,01000000111011111111001111000000,10000111100000100010110101100001
1,11111111011111111111111111111111,00111010000000100110101000000010
0,01010011010110111011100101001011,00100000101101010000100010010101
1,01000011110110111100111011101101,10111100100001100100110111100001
1,01100110100001100000010011010010,00111100011111100111000010000101
0,01111001000000010011111111000001,10011111010100000001100011100001
1,01010101111011101011011101000011,10000011000011001001001100100111
1,00000001111000100011111111000111,11101110010010001000010111101110
1,11011110010000100100100010110010,01111001011000101001111110001001
1,11010001111001010010001011010010,01000001111101001110001100111001
1,00110111001001011111000000101000,00010110111010100100000111010111
1,11100000010000111001111110010000,01010011000101001111111110111010
1,00010111111011001110110010011111,00010000000110111100110001010010
1,10101111111010111110111001110100,00111111110000000100010110010110
0,01000101001011011101000000000110,10000000000000000000000000000000
1,11111011110101000101010001001110,11010111011001101100111101011111
1,01001001001110100110100011101010,11001101100111011000111010111011
1,10010100001001010001011011100001,00111010111010011111101011011100
0,01110000011011000000111011110110,00110000010011011101000010100111
1,11111011101100100111001000011001,11100010110001110000001111010100
1,00110010110000010101011000101101,10110101000100100110000001000000
1,01001100111110110101111101100001,01111111100000110011110111100110
1,10101111011101101001111000100010,11010001110000011010100101010000
1,01010111001000000111001011110000,11011111000100010011100101010110
1,00001011100110011111111101010111,00100001000011110011010101000010
0,11011001111000001001111100101010,10111011001001001110100011010010
1,01101001100010000101001100100101,10000010111010110101001011111001
1,01110110010000001011001000110100,11000011001010001110101111011001
1,01001101001010101010111000000100,00011010111100100110001001110111
1,00101101000100101010110101100011,10111111101010101010001101000011
1,10010011000111011011100001100000,11111111100000000000000000000000
1,00000001100110001110000001011111,11111101111111111100011001100011
0,10101000101011110011100001001111,10101000101011110011100001001111
